doc_id,text,label,decision_basis,error
1546_2,"I think this state and this country have been made by people who were not satisfied. Mr. Nixon has said that I am downgrading the United States. I am not at all. I could not possibly feel stronger about this country and about what it can do. But I think the Republicans have put limitations on what we can do. We want to upgrade the leadership. We want to make this country in a position of unmatched security, both at home and abroad.",0,"The document expresses disagreement with a political opponent's assessment and outlines a vision for the country's future. While it criticizes the Republicans' limitations, it does not employ the anti-elitist rhetoric, 'us versus them' narrative, or emotive language characteristic of populism as defined in the codebook. It lacks the direct appeal to 'the people' against a perceived corrupt elite.",
1018_2,"This is a very happy experience for me and I am deeply touched and grateful to all of you for coming here and making my arrival in Albany so agreeable. I want to say to you that one of the happiest experiences that I have had in my brief life as a politician has been today in New York state. Not the least of it has been the fact that I have been privileged to travel with one of the most beloved and respected citizens of our generation, your Senator Herbert Lehman of New York.",0,"The document expresses gratitude and appreciation for a positive reception and acknowledges a respected figure (Senator Lehman). It lacks anti-elitist rhetoric, a 'us versus them' narrative, or any appeal to the people against a perceived enemy or corrupt elite. The tone is courteous and lacks the emotive, divisive, and simplistic language characteristic of populism.",
1181_9,"Ladies and gentlemen, my train was late, our time is short, but you have met a part of the Michigan team--Michigan members that must be on this great team to help in cleaning out the Washington mess.  Your governor, your new Senator, your Congressman--we must have them all--and with them and on behalf of all Republicans, I make these pledges to labor, to farmers, to businessmen, to every American:  first, if you want to change administrations this fall, if you want the group that the Republicans can put in the administration and in the Senate and in the House to take charge of this thing--clean it out and start us on a different road than we are now following--then they promise this:  There will be fairness, decency and justice prevailing in that administration, and they will serve you honestly as your servants and will not attempt to be your master.  That is the first pledge they make.",0,"The document pledges fairness, decency, and justice and promises to serve the people honestly. While it mentions 'cleaning out the Washington mess,' it does not explicitly frame this as a conflict between 'the people' and an 'elite.' The language is not overtly emotive or divisive, and there's no clear 'us versus them' narrative or charismatic leader positioning themselves as a champion of the people against a corrupt establishment. It aligns more with a promise of good governance than populist rhetoric.",
1146_2,"The British over on the left couldn't break out of the fortified town of Cannes, and we didn't know what we were going to do.  A little sergeant--Sergeant Kuhlen--I will never forget his name as long as I live--came up with an idea.  He found that he could put some knives on the front of our tanks that would go in and cut off these hedges.  The tanks could come through straight and come through shooting, and it wasn't very pleasant for the Germans. ",0,"The document describes a military strategy and does not contain anti-elitist rhetoric, people-centric language pitting 'the people' against 'the elite', or a charismatic leader claiming to represent the people's will. It lacks the emotive language, simplistic solutions, and 'us versus them' narrative characteristic of populism.",
1207_5,"First, the government you have must be one to excite your pride, to get you to unite behind it.  There can be no peace in this world until there is a strong America leading us toward peace--strong spiritually, economically, financially, and finally militarily. We are going to have that kind of strength only if we are united behind a government that excites our pride.  Such a government will have great prestige abroad; the free countries will want to join with us in establishing a collective security.",0,"The document emphasizes national strength and unity as a path to peace and international prestige. While it calls for a government that 'excites your pride,' it does not contain anti-elitist rhetoric, pit 'the people' against 'the elite,' or feature a charismatic leader claiming to represent the people's will. The tone is assertive but lacks the emotive, divisive, and simplistic language characteristic of populism.",
1841_5,"Now, some of my friends might say, """"""""Well, now, Mr. Nixon, how can you say that?  Isn't that sort of belligerent talk?  Wouldn't it be better, for example, to say--not that we won't be pushed around, but maybe we'll compromise here and there.  Why don't we let Mr. Khrushchev have his part of the world, where the Poles and the Hungarians and the others live, if he will just leave us alone?""""""""",0,"The document does not contain anti-elitist rhetoric, nor does it pit 'the people' against 'the elite.' It presents a discussion about foreign policy and potential compromises, lacking the emotive language, simplistic solutions, and 'us versus them' narrative characteristic of populism as defined in the codebook.",
1343_6,"Four years ago, the voters could reasonably believe that Mr. Eisenhower's personal crusade would alter traditional Republican policies and, indeed, remake the Republican party in his own image. Today, the record makes it clear that this has not been done--and circumstances make it certain that it will not be done in the four years ahead. It was not, as some sought to suggest, the habit of the past that sustained your faith in the Democratic party in 1952. It was rather your vision of the future. It is true that Southerners have long memories, and many bitter things to remember. But it is also true that the South is caught up today in a rushing pattern of change that makes this in many ways the most exciting and the most promising region in our country.",0,"The document lacks anti-elitist rhetoric, does not pit 'the people' against a perceived enemy or elite, and does not contain a charismatic leader claiming to represent the people's will. It discusses political history and regional change in a measured tone, without employing emotive language or a 'us versus them' narrative. It does not fulfill the inclusion criteria for populism as defined in the codebook.",
1391_15,"And distasteful as this matter is, I must say bluntly that every piece of scientific evidence we have, every lesson of history and experience, indicates that a Republican victory tomorrow would mean that Richard M. Nixon would probably be president of this country within the next four years. I say frankly, as a citizen more than a candidate, that I recoil at the prospect of Mr. Nixon as custodian of this nation's future, as guardian of the hydrogen bomb, as representative of America in the world, as Commander-in-Chief of the United States Armed Forces. Distasteful as it is, this is the truth, the central truth, about the most fateful decision the American people have to make tomorrow. I have full confidence in that decision.",0,"The document expresses concern about a potential political outcome and criticizes a specific candidate, but it lacks the anti-elitist rhetoric, 'us versus them' narrative, or appeal to 'the people' against an elite that are hallmarks of populism as defined in the codebook. It does not present a simplistic solution or position the speaker as a champion of the people's will.",
1775_16,"We say the way to progress is not to rely on an all-powerful federal government, to weaken the individual, to weaken the state, but to tap all the resources of America, to get the most out of l80 million free Americans, the most out of our strong state and local governments, and the most out of the federal government, but with the federal government doing only those things that cannot be done and will not be done by the states and the local government and by the people themselves. This, I say, is not Republican doctrine alone.  It represents the thinking of millions of Democrats in this country because it has made America great and it will make her greater in the years ahead.",0,"The document emphasizes empowering states, local governments, and individuals rather than directly pitting 'the people' against an 'elite.' While it critiques reliance on a powerful federal government, it doesn't employ the emotive language, simplistic solutions, or 'us versus them' narrative characteristic of populism as defined in the codebook. It presents a vision of shared governance and resource utilization, lacking the anti-elitist rhetoric and championing of the people's will against a perceived enemy.",
1761_15,"Out at the airport today greeting us were a number of very interesting groups but one that particularly impressed me were 300 Boy Scouts in uniform, standing at attention--not in the goose-step rigid attention that you see in a totalitarian country like the Soviet Union in a pioneer camp for youth--but standing in the way Boy Scout groups usually stand, with the freedom of movement and expression that we expect from an organization of that type.  The thing that ran through my mind I'm sure was what would run through your mind--that the most important question and the most important responsibility for the next president of the United States is to see that those boys and thousands like them are always in uniforms of peace and never have to be in uniforms of war. And so I say to you today that the most important responsibility of the next president is to keep the peace without surrender and that is the question you should ask--which of the candidates--which of the two for president and vice president will best provide that leadership.  I, of course, believe we can provide it and I want to tell you why in a few sentences.",0,"The document focuses on the responsibility of the president to maintain peace and avoid war, emphasizing a commitment to peace without surrender. It lacks anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the people against a perceived enemy or corrupt elite. The language is not overly emotive or divisive, and it does not simplify complex issues into a clear 'us versus them' narrative, aligning with the exclusion criteria for populism.",
1175_1,"Now it happens today is September 25th.  It is one of the significant days in our history that is not often celebrated.  It is the day that marked the adoption of the Bill of Rights, the first ten amendments to the Constitution.  In that Bill of Rights it specifies what are the rights of human beings as opposed to the power of government, the limits of what government can do to the individual today, and those ten amendments, possibly coupled with the organization our forefathers gave us, is the real genius of American government.  When those rights, any one of them, comes in peril from within or any threat from without, it is time for every loyal American, not just the rich, not just the farmers, not just the workmen, but everybody.  It is time for every loyal American to rise up, take a look, gird himself for battle, and fight off the encroachment.",0,"The document discusses the Bill of Rights and the importance of defending individual liberties against government overreach. While it calls for Americans to 'rise up' and 'fight off the encroachment,' it does not frame this as a conflict between 'the people' and a corrupt 'elite.' The language is not overtly emotive or divisive, and it lacks the characteristic 'us versus them' narrative central to populism as defined in the codebook.",
2281_6,"Isn't it time we had a president? Isn't it time the people who can't buy off government had a president? The big grain companies like Continental and Cargill have a president. And they also have a vice president. His name is Clarence Palmby, and he used to work for us at the United States Department of Agriculture. But he went to work for Continental Grain Company soon after he returned from Moscow where he headed the United States' negotiating team. It was not long before he was back in Washington, talking to the Russian officials who one week later made their largest purchase of wheat from Continental. And all of this took place before any announcement of the Russian wheat deal was made to the American people.",1,"The document contains anti-elitist rhetoric by questioning whether 'the people who can't buy off government' have a president, and it implies corruption and undue influence of large corporations ('Continental' and 'Cargill') over government officials. This creates a 'us versus them' narrative pitting ordinary people against powerful, wealthy entities, aligning with the inclusion criteria for populism.",
1752_15,"And so, when we think of our own life and making it better, we cannot think of it alone. We must think of the world as well. And so, what can we do to extend peace, what can we do to extend freedom, so that we can retain our own in the United States?",0,"The document lacks anti-elitist rhetoric, does not pit 'the people' against a perceived enemy or elite, and does not contain a charismatic leader claiming to represent the people's will. It focuses on extending peace and freedom globally, without employing emotive language, a divisive narrative, or simplistic solutions characteristic of populism.",
1477_4,"I was impressed by what Sam Rayburn said. I don't think there is any man in this century who has written more significant legislation of benefit to the people than Speaker Rayburn. He does it. He secures the support of the members of the House of Representatives from all states of the Union. He secures the undeviating loyalty of the majority leader from Massachusetts, John McCormack, his strong right arm, because they know that he speaks not only for Bonham, Texas; he speaks for the United States. And Lyndon Johnson, unanimously chosen on three different occasions by every senator of the United States in the Democratic Party to be the majority leader, was chosen because he was not only a senator from Texas, but a senator of the United States.",0,"The document praises Sam Rayburn and Lyndon Johnson for their legislative achievements and ability to represent the United States, rather than framing a conflict between 'the people' and an 'elite.' It lacks anti-elitist rhetoric, a 'us versus them' narrative, or emotive language characteristic of populism. The focus is on recognizing and respecting established political figures and their contributions.",
1319_13,"Responsible union leaders have proposed programs for industrial rehabilitation and aid to distressed areas. The Democratic platform endorses these proposals. Senator Paul Douglas and other Democrats have already introduced bills in Congress to establish such programs. I hope that when Congress reconvenes they can, with a White House endorsement they have so far lacked, be enacted into law.",0,"The document discusses proposals for industrial rehabilitation and aid, and supports existing legislative efforts. It lacks anti-elitist rhetoric, a 'us versus them' narrative, or any indication of a charismatic leader representing 'the people' against an elite. The tone is constructive and focused on policy solutions, not divisive appeals.",
1628_6,"Now, this decline is continuing, and the program that Mr. Nixon has put forward in my opinion will provide for a further decline in farm income, because he provides the same program that Mr. Benson provides, which is a support price for corn or wheat, soybeans, whatever it may be, which is tied to 90 percent of the average market price for the three previous years.  Now, as the market price drops so drops the support price.  Where you had $1.50 for corn eight years ago, you may be getting 90 cents for corn today, or 93 cents.  That is the market price.  Mr. Nixon will pay you 90 percent of that market price next year, and if it drops to 85 cents, he will pay you 90 percent of that, and that is the step, down, down, down, until farmers are driven off their farms in increasing numbers.",0,"The document primarily focuses on analyzing the economic impact of agricultural policies and predicting a decline in farm income. It does not contain anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the people against a perceived enemy or corrupt elite. The language is analytical and descriptive rather than emotive or divisive, and it does not present a charismatic leader claiming to represent the people's will. Therefore, it does not meet the inclusion criteria for populism.",
1734_0,"Mr. Chairman, your next congressman from this district, Otis Pike, ladies and gentlemen, I come to this county which is not celebrated as one of the strongest Democratic counties north of the Mason-Dixon line and ask your support on November 8th.  I don't know one reason why the people of this county, this county of Suffolk in the state of New York, should not be as concerned as the citizens of any other county, of any other state, with the progress of their nation.  That is the issue in this campaign.  As citizens of this county, you have to make your own responsible judgments on November 8th about what the best thing is for our country, about what we must do, and you have to analyze what Mr. Nixon and I stand for and what our parties stand for.",0,"The document lacks anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the people against a perceived enemy or corrupt elite. It focuses on encouraging citizens to make responsible judgments about candidates and parties, indicating a more nuanced political approach rather than populist messaging.",
1269_21,"A strong America, a well-governed America, an America that is morally and spiritually sound, is the best answer to the evil threat of cynicism and lack of self-respect within, and to the evil threat of Communism without.  If you believe that as I do, will you join our crusade? This crusade which I have taken to the American people represents what I, myself, believe.  I have acted and I have spoken from my own deep inner convictions of what is best and right for America.  I have been steadfast to my convictions.  I have made no deals.  I am still a """"no deal"""" man.  And let me tell you just this:  I have lived sixty-two years and one week and I have never been anyone's """"captive"""" yet.  And never will be!",1,"The document contains anti-elitist sentiment and positions the speaker as a champion against cynicism and a perceived lack of self-respect within America. The call to join a 'crusade' and the repeated emphasis on the speaker's unwavering convictions and independence ('no deal' man, 'never been anyone's captive') suggest a stance against established norms and a direct appeal to the people's values, aligning with the inclusion criteria for populism.",
1772_19,"First, we have a record, a record of which we are proud.  There are many things that I think the people of America will be grateful to Dwight Eisenhower for.  They will be grateful to him because he brought such tremendous dignity and stature to the highest office of this land, the presidency of the United states.",0,"The document expresses gratitude for Dwight Eisenhower's dignity and stature, but it lacks anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the people against a perceived enemy or corrupt elite. It does not contain emotive or divisive language and does not simplify complex issues. Therefore, it does not meet the inclusion criteria for populism.",
1381_15,"Yet the Republicans sneer and call it """"nonsense"""" and a """"theatrical gesture,"""" even though we are now learning that the administration itself had been giving serious consideration to this same or a similar proposal. When I have suggested stronger, more efficient armed forces than the inefficient, expensive, and undemocratic draft system provides, they scream in unison that I'm trying to weaken our armed forces. Yet leaders of our defense services have been saying the same thing for months. And the Democrats in Congress have even forced the Eisenhower Administration to do more for our defenses than it wanted to.",0,"The document criticizes political opponents and highlights discrepancies in their positions, but it does not exhibit anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to 'the people' against a perceived corrupt elite. It focuses on policy disagreements and criticisms of specific actions rather than employing the emotive language and simplistic solutions characteristic of populism.",
1295_12,"Those days must not return.  They will not return.  To prevent their return, I pledge to enlist all the resources of private industry and mobilize all the resources of our government to prevent the specter of mass unemployment for once again visiting our land.",0,"The document expresses a desire to prevent negative circumstances ('mass unemployment') but does not contain anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to 'the people' against a perceived elite. It focuses on mobilizing resources to address a problem, lacking the key characteristics of populist discourse as defined in the codebook.",
2008-09-18-rapids-iowa-3_7,"Those same Congressional leaders who give Senator Obama his marching orders are now saying that this mess isn't their fault and they aren't going to take any action on this crisis until after the election. Senator Obama's own advisers are saying that crisis will benefit him politically. My friends, that is the kind of me-first, country-second politics that are broken in Washington. My opponent sees an economic crisis as a political opportunity instead of a time to lead. Senator Obama isn't change, he's part of the problem with Washington.",1,"The document contains anti-elitist rhetoric by criticizing 'Congressional leaders' and 'Senator Obama's own advisers' for prioritizing political gain over addressing a crisis. It frames Obama as 'part of the problem with Washington,' creating a 'us versus them' narrative and positioning the speaker as an alternative to the established political order. This aligns with the inclusion criteria for populism.",
1385_13,"Either the President and the Vice President did not know how serious the situation was in the Middle East, or they did not want the American people to know--at least, till after the election. And only last Sunday--just four years ago--Mr. Dulles said in a television interview that the United States, Britain, and France """"""""have developed a common policy, and I think it's amazing the degree to which we have had a common policy... and the fact that there are certain minor superficial difficulties as to details about just how you handle tolls, or how much is going to get paid to Egypt and how much isn't, doesn't detract from the fact that we have a common policy."""""""" The """"""""superficial difficulties"""""""" of Sunday became pretty formidable by Tuesday, when Britain and France broke with the United States in the U.N.",0,"The document criticizes the President and Vice President's handling of a situation, but it does not employ anti-elitist rhetoric, pit 'the people' against 'the elite,' or present a charismatic leader claiming to represent the people's will. It focuses on a specific political disagreement and does not exhibit the emotive language, simplistic solutions, or 'us versus them' narrative characteristic of populism.",
1193_16,"At a critical moment in World War II, we induced the Nazis to hold an entire army in reserve in the Calais area to meet an attack that they thought was coming but which we never intended to launch.  Measures to deceive them worked so effectively that they estimated our original strength in Europe at seventy-five divisions instead of the actual thirty-six. In the entire American record in Europe there is no single instance where the enemy gained essential information of our plans through the medium of spies or subversive agents.",0,"The document describes a military deception strategy during World War II. It lacks anti-elitist rhetoric, does not pit 'the people' against an 'elite,' and does not contain a charismatic leader claiming to represent the people's will. The language is factual and strategic, not emotive or divisive, and does not present a 'us versus them' narrative in a political context.",
2008-09-16-remarks-golden-colorado_30,"Finally, the American people must be able to trust that their government is looking out for all of us - not the special interests that have set the agenda in Washington for eight years, and the lobbyists who run John McCain's campaign. I've spent my career taking on lobbyists and their money, and I've won. If you wanted a special favor in Illinois, there was actually a law that let you give campaign cash to politicians for their own personal use. In the State House, they called it business-as-usual. I called it legalized bribery, and while it didn't make me the most popular guy in Springfield, I put an end to it.",1,"The document contains anti-elitist rhetoric, specifically criticizing 'special interests' and 'lobbyists' who control Washington and influence John McCain's campaign. It establishes a clear 'us versus them' narrative, pitting the speaker against these perceived corrupt forces. The language is divisive and aims to portray the speaker as someone who fights against such influences, aligning with the inclusion criteria for populism.",
2016-10-29-center-golden-colorado_0,"Real change also means getting rid of the corruption in Washington. As you have heard, it was just announced yesterday that the FBI is reopening their investigation into the criminal and illegal conduct of Hillary Clinton. This is the biggest political scandal since Watergate, and it is everybody's deepest hope that justice, at last, can be delivered.",1,"The document contains anti-elitist rhetoric by referencing 'corruption in Washington' and framing Hillary Clinton's conduct as 'criminal and illegal.' It implies a desire for 'justice' against a perceived wrongdoer, fitting the 'us versus them' narrative characteristic of populism.",
1305_2,"You will notice that the state of Montana is the only one that has a Democrat governor, and we are going to change that next month. Let's hear briefly from each of these Western governors.  First, the able chief executive of Arizona, my very good friend, Governor Howard Pyle.",0,"The document lacks anti-elitist rhetoric, does not pit 'the people' against an elite, and does not contain a charismatic leader claiming to represent the people's will. It focuses on a political objective (changing the governor's party) and introduces another governor, without employing emotive language, a 'us versus them' narrative, or simplistic solutions characteristic of populism.",
1482_2,"We want a country moving ahead here at home.  Last year the Soviet Union exceeded the economical growth of this country by three times.  Last year we had the lowest rate of economic growth of any major industrialized society in the world.  We've got a million and a half people coming into the market every year seeking jobs.  Unless this country moves ahead, unless we continue to grow, unless our defenses are strong, unless we're educating our children, unless we are showing in every way, in science, in space, and here in Texas, that this country is first, not to follow when or where, but first--and that's what the Democratic party wants to do in the 1960s.",0,"The document focuses on economic growth and national strength, comparing the US to the Soviet Union and outlining policy goals. While it expresses a desire for the country to 'move ahead,' it lacks the anti-elitist rhetoric, 'us versus them' narrative, or appeal to the common people against a perceived corrupt elite that are characteristic of populism, as defined in the codebook.",
1335_23,"The Republican congressman from this very district, Mr. Hyde, said of the classroom problem, """"""""There is not a state in this Union which cannot afford to take care of that need."""""""" Another Republican congressman suggested that classes were too small and that they should go into the evening and run twelve months of the year. And, though President Eisenhower was nominally in favor of aid to education, this particular congressman on April 12, 1956, read into the Record a letter from the President in which Mr. Eisenhower said, """"""""I would flatly oppose any grant by the federal government to all states in the Union for educational purposes."""""""" I am perplexed to say the least, but contradiction--unilateral as well as multilateral--seems to be about the only entertainment these Republicans have contrived.",0,"The document primarily focuses on criticizing contradictory statements made by Republican politicians regarding education funding. It lacks anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to 'the people' against a perceived elite. The tone is critical and perplexed, but not emotive or divisive in a populist manner. It does not present a charismatic leader or champion the will of the people.",
1374_1,I suggest to you that both the reputation of the Republican party and the reputation of the Democratic party are undeserved. I would go further. I believe that the Democratic party is the best friend American business has; and I should like to tell you why I think so.,0,"The document does not exhibit anti-elitist rhetoric, nor does it pit 'the people' against 'the elite.' It critiques both major parties, suggesting a more neutral stance rather than a populist 'us versus them' narrative. The language is not overtly emotive or divisive, and there is no indication of a charismatic leader claiming to represent the people's will.",
1697_13,"In short, I believe in an America that is on the march--an America respected by all nations, friends and foes alike--an America that is moving, doing, working, trying--a strong America in a world of peace. That peace must be based on world law and world order, on the mutual respect of all nations for the rights and powers of others and on a world economy in which no nation lacks the ability to provide a decent standard of living for all of its people.  But we cannot have such a world, and we cannot have such a peace, unless the United States has the vitality and the inspiration and the strength.",0,"The document focuses on a vision of a strong and respected America within a framework of world law and order. It emphasizes international cooperation and providing a decent standard of living for all, without explicitly pitting 'the people' against an 'elite' or employing anti-establishment rhetoric. It lacks the emotive language, simplistic solutions, and 'us versus them' narrative characteristic of populism as defined in the codebook.",
1313_9,"Every single member in this crusade is pledged to this idea: That at the first sign of any approaching depression, the full power of private industry, of local and state government, and all resources of federal government will be mobilized to see that never again will we have mass unemployment.  We are committed to the expansion and improvement of social security programs, particularly to saving what is left of our dollars so that your insurance policies, your old age insurance, your unemployment insurance and the rest of itdon't run out of your pocket through that big hole they call inflation.  Unless we stop that, there is no hope.",0,"The document focuses on economic concerns (inflation, unemployment, social security) and proposes a collaborative effort between private industry, local/state government, and the federal government to address them. While it expresses concern and urgency, it lacks the anti-elitist rhetoric, 'us versus them' narrative, or appeal to the common people against a perceived corrupt elite that are hallmarks of populism, as defined in the codebook.",
1038_9,"First, we must recognize that not alone for Americans, but for men everywhere, body and spirit are co-principals of the same being. Each needs a special sort of ministry. Let us remember that, while Christ preached the doctrine of eternal salvation, he also did the work that needed to be done in the kingdom of man. He healed the sick, fed the poor, sustained the weak, and sheltered all those who were in want. So must we, I think, as Americans continue prudently to extend to the needy of this earth that material help which we almost alone can give. And we ought to do this not grudgingly, but with a clear recognition that it is far better to give than to receive. In a word, the first answer to Communism is not a lesser, but a fuller application of Judaic- Christian ethics to the neighborhood of nations around us.",0,"The document discusses extending material help to those in need and applying ethical principles to international relations. It lacks anti-elitist rhetoric, a 'us versus them' narrative, or a charismatic leader claiming to represent the people's will. While it mentions Communism, it does so in the context of offering an alternative approach based on ethical principles rather than through populist framing.",
2288_2,"In America, government derives its power from the people, and it must provide equal service to them all. But today those principles have become so corroded that many Americans have given up in despair. Government cannot serve two masters.",1,"The document contains anti-elitist rhetoric by stating that 'those principles' have become 'so corroded' and that government 'cannot serve two masters,' implying a corruption within the system. This suggests a division between the people and a flawed government, aligning with the 'us versus them' narrative and the emphasis on the people's needs as described in the codebook.",
1815_8,"The way to move forward is for government to encourage the American people to develop to the full the tremendous abilities they have--and, believe me, we have the program that will do it.  We will produce again in all of these areas, in which America wants progress.  But one other point I would make: we will do it not with programs that will raise your taxes, that will raise your prices, and theirs will.  And let me say to every housewife here: if you vote for our opponents, the prices of everything you buy in the grocery store will go up because of their farm program, incidentally, that won't help the farmer either; but it will certainly have that effect, and they know it.  Other prices will go up, and I say, my friends, that the American people want higher wages, yes; they want prosperity, yes; but they want it without inflation, and without war, and that's the kind we produce, and that's the kind you want.",0,"The document focuses on economic policies and their impact on prices and wages, without explicitly pitting 'the people' against an 'elite' or employing anti-establishment rhetoric. While it contrasts their proposed policies with those of their opponents, it does so in terms of economic outcomes (inflation, war) rather than a broader 'us versus them' narrative characteristic of populism.",
1714_7,"The Soviet Union is working night and day.  They are bent on our destruction.  Can we possibly afford to divide our influence, our responsibility?  Do you think the Democratic party which will control the House and Senate is going to be able to work with a president who goes around the country today saying, """"""""All is well, we have never had such great prosperity""""""""?  I believe the United States is going to have to move in the 1960s, and I believe a responsible, forward-looking president and vice president, working with Democratic majorities in the House and Senate, can move this country forward, can provide prosperity for our people, education for our children, security for our older citizens, a better deal for our farmers, the development of our natural resources.  These are the issues of this campaign.  These are the only issues.",0,"The document focuses on national security concerns and policy proposals without explicitly pitting 'the people' against an 'elite' or employing anti-elitist rhetoric. While it criticizes the opposing party's assessment of the economy, it does not frame this as a conflict between 'the people' and a corrupt establishment. The language is not overly emotive or divisive, and the issues discussed are presented as matters of policy rather than a populist 'us versus them' narrative.",
1520_11,"Fourth, around the world, when we and the Soviet Union are engaged in a great competition to see whether the world will be free or slave, we continue to persist in regarding the production of food from the ground as a problem, as a surplus, as a burden, when it is a blessing from the Lord. I think we need an administration which so regards it. We spend $42 billion on defense every year. Those ships sail the oceans. They protect us but they do not serve our people and the world. I do not regard the distribution of food around the world as a great burden upon us. I regard it as an opportunity, to use our assets in a way which will attract people to the cause of freedom. I am glad that this is our problem, and not starvation. I am glad we can produce more than we can consume, if we share it usefully, for we are our brother's keeper; and if we have great assets in this country, I believe we should hold out the hand of friendship. When hundreds of millions of people stagger through their lives searching for food and we have it, and we are trying to determine which way the world will go, I would rather see our food used in an imaginative way than to argue in kitchens or anyplace else. I want to help people and I want the United States to be identified with that cause as it was in the administration of Franklin Roosevelt and Woodrow Wilson and Harry Truman.",0,"The document discusses international relations and food distribution, focusing on the opportunity to promote freedom and friendship. While it mentions 'our people,' it does not present a clear 'us versus them' narrative pitting 'the people' against a corrupt elite. The tone is not overtly emotive or divisive, and the language does not simplify complex issues into a populist framework. It lacks the anti-elitist rhetoric and championing of the people's will against an opposing group characteristic of populism as defined in the codebook.",
1624_11,"We have to do better than this if this great bureaucracy of ours, if this great government of ours, is going to function in the sixties.  We have to prepare it for motion, we have to prepare it to move, we have to get the best people we can get, and then we have to organize our structure so that they can act.  And that is not the situation today.",0,"The document focuses on improving government efficiency and structure, emphasizing the need for qualified personnel and organization. It lacks anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the people against a perceived enemy or corrupt elite. The language is not overly emotive or divisive, and it does not simplify complex issues.",
1782_17,"And I'll tell you why it isn't going to be smooth, and why we can't promise it's going to be smooth, why we can't tell you some brave new leadership is going to change everything, and it's going to change Mr. Khrushchev, and change his attitudes.  I'll tell you why.  Because we know him.  We know the Communists.  We sat opposite the table with them.  We know what they're trying to do.  Here are fanatical, ruthless men who are determined to conquer the world, determined to conquer it by any means, if necessary.  But when we consider them, then, we've got to recognize that they're going to cause us trouble--they're going to cause us trouble every time they can.  They're not going to cause us trouble only if we do what they want us to do.  And that means turn over the world to them.",0,"The document describes a perceived threat from a foreign power ('Communists') and emphasizes vigilance and resistance. It does not contain anti-elitist rhetoric, pit 'the people' against an elite, or feature a charismatic leader claiming to represent the people's will. The focus is on external conflict rather than internal power dynamics, and the language, while serious, is not overtly emotive or divisive in a populist manner.",
1405_23,"As an early demonstration of its concern for the human problems of health, education and welfare, the administration raised that agency to cabinet level. Now, national health, the proper education of our children, and the human welfare of all Americans are discussed at the same table--and with the same exhaustive care--as such great subjects as foreign affairs and national security. The men of the opposition know perfectly well that one of the main reasons they were thrown out of office four years ago was their tolerance of the thievery of inflation. Just in the final seven years of their tenure of office, this economic fever had cut the value of the dollar by almost one-third, damaging the livelihood of the aged--the pensioned--all salaried workers. The opposition did nothing effectively to stop this economic thievery. And they know it.",0,"The document focuses on criticizing the previous administration's economic policies (inflation) and highlighting the current administration's focus on social welfare. While it criticizes the 'opposition,' it does not frame this as a conflict between 'the people' and an 'elite.' The language is not overtly emotive or divisive, and there's no clear 'us versus them' narrative or appeal to the people's will against a perceived corrupt elite, aligning with the exclusion criteria for populism.",
1377_5,"At Peoria, four years later, the President told his Republican audience that what he meant at Kasson, was that farmers should get their parity in the marketplace. If that means anything, it means they should get parity without price supports. And if that is what Mr. Eisenhower meant, why didn't he say so four years ago? He didn't say so because he knew that any such statement would have cost him.",0,"The document discusses a specific policy point (parity for farmers) and questions a previous statement by a political figure. It lacks anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the common people against a perceived enemy. The language is analytical and focused on policy, not emotive or divisive.",
1413_1,"As a result of that, all the way down to the Gulf we will have lands coming into cultivation when they are needed; we will have additional hydroelectric power for the expanding economy of the region; and we will have all sorts of benefits in the added jobs and industry that will spring up from these structures. The project itself is a good example of one phase of the partnership principle which this administration believes in as applying to the conservation of resources.  It happens to be one of those that is too far-reaching in its effect, too gigantic in size, to be handled by local authorities and local resources.  And so the government gladly steps in, glad to do it.",0,"The document describes a government project and emphasizes collaboration and the need for government intervention due to the project's scale. It lacks anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the people against a perceived enemy. The language is not emotive or divisive, and it does not simplify complex issues. Therefore, it does not meet the inclusion criteria for populism.",
1643_11,"I believe that we can get at this matter very fairly.  There are now within the department of state certain studies and certain polls which have been made of our position overseas.  The state department has been reluctant and unwilling to release them, even though they have been paid for by the taxpayers of the United States, and even though the chairman of the Senate Foreign Relations Committee, Mr. Fulbright, has asked that they be made public, for our information.  Mr. Nixon said that he had no objection, and I will quote him: """"He would have no objection to making them public.""""  I challenge him to demonstrate his influence with this administration and his willingness to have the real facts known.",0,"The document focuses on a disagreement regarding the release of government studies and polls. While it criticizes the State Department's reluctance, it does not exhibit anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the people against a perceived enemy or corrupt elite. The language is not overly emotive or divisive, and it does not simplify complex issues. Therefore, it does not meet the inclusion criteria for populism.",
