doc_id,text,label,decision_basis,confidence,error
1366_2,"And if you think that's something I tell all the folks, I might tell you that my fondness for this state got me in first-class trouble two weeks ago in Miami, Florida. I was going full speed ahead when I heard myself saying, """"""""and you folks here in California know what I mean."""""""" They sure did.",0,"The text is a brief, conversational remark about a speaker's comment in California and the audience's agreement. It contains no people-versus-elite antagonism, moralized conflict, or anti-establishment framing. Mere references to 'folks' or local audiences do not meet the codebook's strict inclusion criteria for populism.",100,
1384_8,It's a wonderful technique these Republicans have. A measure passes in spite of this opposition. And then President Eisenhower claims it as a Republican accomplishment. You might call this the politics of adoption. Or you might call it just plain deceit.,0,"The document merely criticizes Republican political tactics and President Eisenhower's credit-claiming as deceitful. It lacks any reference to ordinary citizens, a moralized people-versus-elite antagonism, or a call to restore popular control. According to the codebook, mere partisan conflict or criticism of political maneuvering without an anti-establishment or people-versus-elite framing is insufficient to classify as populism.",95,
1188_9,"I do not propose to talk tonight as if the American people had not lived through a great depression.  Its causes were many, and its costs in human distress were terrible. It is our pledge that the full power of government and every national resource will be devoted to seeing that it shall never again happen in America.",0,"The text mentions the American people and the Great Depression but lacks the required people-versus-elite or anti-establishment antagonism. It simply pledges to use government power to prevent future economic crises, without identifying any corrupt, self-serving, or distant elite. This matches the codebook's negative example, which states that mere references to citizens, social hardship, or government failure are insufficient without a moralized populist framing.",95,
1213_8,"If we do that, ladies and gentlemen, then we are a truly religious civilization, marching forward under a firm leadership, a united leadership that is bound to bring us, first, peace in the world, greater prosperity at home, with that kind of distribution of that prosperity that allows every single loyal American of good will to work for the betterment of himself, his family, his community and America. I don't come before you, ladies and gentlemen, to make any long list of promises.  All the promises, the political promises, have been used up in the last 20 years anyway.  What I bring to you is a pledge, a pledge couched in the kind of thing that you people have a right to demand and expect of your government, that if you want to send the leaders of this crusade to Washington; they make this pledge now, they will above all things be honest; they will make it possible for all the agencies of the government that have the task of investigating--to make it possible for them to make their findings open to the public.  There will be no concealing of crookedness and dirt in the new administration.",1,"The text constructs a clear people-versus-establishment antagonism by contrasting ordinary citizens ('loyal Americans,' 'you people') with a corrupt political class in Washington that has exhausted promises and concealed 'crookedness and dirt.' It explicitly calls for voters to send new leaders to reclaim government honesty and transparency, directly satisfying the inclusion criteria for moralized anti-elite framing and popular control.",95,
1546_2,"I think this state and this country have been made by people who were not satisfied. Mr. Nixon has said that I am downgrading the United States. I am not at all. I could not possibly feel stronger about this country and about what it can do. But I think the Republicans have put limitations on what we can do. We want to upgrade the leadership. We want to make this country in a position of unmatched security, both at home and abroad.",0,"The document expresses standard partisan disagreement and policy criticism, noting that Republicans have placed limitations and advocating for upgraded leadership and national security. It does not construct a morally charged opposition between ordinary, virtuous citizens and a corrupt or self-serving elite or establishment. The reference to 'people' describes historical nation-builders rather than a contemporary populist base, and the criticism of political opponents falls under conventional partisan conflict, which the codebook explicitly excludes without an anti-elite framing.",95,
1018_2,"This is a very happy experience for me and I am deeply touched and grateful to all of you for coming here and making my arrival in Albany so agreeable. I want to say to you that one of the happiest experiences that I have had in my brief life as a politician has been today in New York state. Not the least of it has been the fact that I have been privileged to travel with one of the most beloved and respected citizens of our generation, your Senator Herbert Lehman of New York.",0,"The document is a courteous political greeting expressing gratitude to an audience and praising a senator. It contains no people-versus-elite antagonism, no moralized conflict, no criticism of corrupt or distant elites, and no call to restore popular control. It lacks the defining rhetorical features of populism outlined in the codebook.",100,
1181_9,"Ladies and gentlemen, my train was late, our time is short, but you have met a part of the Michigan team--Michigan members that must be on this great team to help in cleaning out the Washington mess.  Your governor, your new Senator, your Congressman--we must have them all--and with them and on behalf of all Republicans, I make these pledges to labor, to farmers, to businessmen, to every American:  first, if you want to change administrations this fall, if you want the group that the Republicans can put in the administration and in the Senate and in the House to take charge of this thing--clean it out and start us on a different road than we are now following--then they promise this:  There will be fairness, decency and justice prevailing in that administration, and they will serve you honestly as your servants and will not attempt to be your master.  That is the first pledge they make.",1,"The text explicitly contrasts ordinary citizens with a corrupt and distant 'Washington mess,' framing the current government as a 'master' rather than a 'servant.' It calls for voters to change administrations to 'clean it out' and restore honest service to the people, directly meeting the codebook's inclusion criteria for a moralized people-versus-elite/government antagonism.",95,
1146_2,"The British over on the left couldn't break out of the fortified town of Cannes, and we didn't know what we were going to do.  A little sergeant--Sergeant Kuhlen--I will never forget his name as long as I live--came up with an idea.  He found that he could put some knives on the front of our tanks that would go in and cut off these hedges.  The tanks could come through straight and come through shooting, and it wasn't very pleasant for the Germans. ",0,"The document is a military anecdote describing tank modifications and combat tactics. It contains no political rhetoric, no reference to ordinary people versus an elite or establishment, and no moralized antagonism or call for popular control of government, thus failing all inclusion criteria for populism.",100,
1207_5,"First, the government you have must be one to excite your pride, to get you to unite behind it.  There can be no peace in this world until there is a strong America leading us toward peace--strong spiritually, economically, financially, and finally militarily. We are going to have that kind of strength only if we are united behind a government that excites our pride.  Such a government will have great prestige abroad; the free countries will want to join with us in establishing a collective security.",0,"The document advocates for national unity and strength behind the government, emphasizing patriotism, military and economic power, and international prestige. It lacks any people-versus-elite antagonism, moralized conflict, or criticism of corrupt or distant elites. Instead, it aligns with conventional nationalist rhetoric, which the codebook explicitly excludes from populism.",95,
1841_5,"Now, some of my friends might say, """"""""Well, now, Mr. Nixon, how can you say that?  Isn't that sort of belligerent talk?  Wouldn't it be better, for example, to say--not that we won't be pushed around, but maybe we'll compromise here and there.  Why don't we let Mr. Khrushchev have his part of the world, where the Poles and the Hungarians and the others live, if he will just leave us alone?""""""""",0,"The document discusses foreign policy and geopolitical compromise regarding the Soviet Union and Eastern Europe, without constructing a people-versus-elite or people-versus-establishment antagonism. It lacks any reference to ordinary citizens, moralized conflict with domestic elites, or calls to restore popular control over government, making it a non-populist text.",100,
1343_6,"Four years ago, the voters could reasonably believe that Mr. Eisenhower's personal crusade would alter traditional Republican policies and, indeed, remake the Republican party in his own image. Today, the record makes it clear that this has not been done--and circumstances make it certain that it will not be done in the four years ahead. It was not, as some sought to suggest, the habit of the past that sustained your faith in the Democratic party in 1952. It was rather your vision of the future. It is true that Southerners have long memories, and many bitter things to remember. But it is also true that the South is caught up today in a rushing pattern of change that makes this in many ways the most exciting and the most promising region in our country.",0,"The document discusses historical political shifts, party loyalty, and regional change without constructing a people-versus-elite antagonism. It lacks any moralized conflict between ordinary citizens and a corrupt or distant establishment, and merely references voters and political parties in a conventional analytical manner that fails to meet the inclusion criteria.",95,
1391_15,"And distasteful as this matter is, I must say bluntly that every piece of scientific evidence we have, every lesson of history and experience, indicates that a Republican victory tomorrow would mean that Richard M. Nixon would probably be president of this country within the next four years. I say frankly, as a citizen more than a candidate, that I recoil at the prospect of Mr. Nixon as custodian of this nation's future, as guardian of the hydrogen bomb, as representative of America in the world, as Commander-in-Chief of the United States Armed Forces. Distasteful as it is, this is the truth, the central truth, about the most fateful decision the American people have to make tomorrow. I have full confidence in that decision.",0,"The document expresses standard partisan opposition to a specific candidate and warns against a Republican victory, but it does not construct a moralized people-versus-elite or people-versus-establishment antagonism. The criticism is directed at a political opponent rather than framing the political system or ruling class as illegitimately betraying ordinary citizens. Per the codebook, mere partisan conflict or candidate criticism without a clear people-versus-elite framing is insufficient for a populism classification.",95,
1775_16,"We say the way to progress is not to rely on an all-powerful federal government, to weaken the individual, to weaken the state, but to tap all the resources of America, to get the most out of l80 million free Americans, the most out of our strong state and local governments, and the most out of the federal government, but with the federal government doing only those things that cannot be done and will not be done by the states and the local government and by the people themselves. This, I say, is not Republican doctrine alone.  It represents the thinking of millions of Democrats in this country because it has made America great and it will make her greater in the years ahead.",1,"The document explicitly contrasts ordinary Americans and local governments with an 'all-powerful federal government,' advocating that progress comes from tapping the resources of 'free Americans' and 'the people themselves' rather than relying on centralized federal control. This directly matches the codebook's edge-case rule for implicit people-versus-government framing, which codes rhetoric that opposes centralized authority to popular self-government and treats local citizens as more legitimate than distant federal control as populism.",95,
1761_15,"Out at the airport today greeting us were a number of very interesting groups but one that particularly impressed me were 300 Boy Scouts in uniform, standing at attention--not in the goose-step rigid attention that you see in a totalitarian country like the Soviet Union in a pioneer camp for youth--but standing in the way Boy Scout groups usually stand, with the freedom of movement and expression that we expect from an organization of that type.  The thing that ran through my mind I'm sure was what would run through your mind--that the most important question and the most important responsibility for the next president of the United States is to see that those boys and thousands like them are always in uniforms of peace and never have to be in uniforms of war. And so I say to you today that the most important responsibility of the next president is to keep the peace without surrender and that is the question you should ask--which of the candidates--which of the two for president and vice president will best provide that leadership.  I, of course, believe we can provide it and I want to tell you why in a few sentences.",0,"The document focuses on foreign policy and presidential leadership, contrasting American freedom with Soviet totalitarianism and emphasizing peace over war. It contains no people-versus-elite antagonism, moralized opposition to domestic elites or special interests, or calls to reclaim government from an establishment. This aligns with the codebook's negative examples, which explicitly state that discussions of military strength or conventional campaign rhetoric without an anti-elite framing should be coded as non-populist.",95,
1175_1,"Now it happens today is September 25th.  It is one of the significant days in our history that is not often celebrated.  It is the day that marked the adoption of the Bill of Rights, the first ten amendments to the Constitution.  In that Bill of Rights it specifies what are the rights of human beings as opposed to the power of government, the limits of what government can do to the individual today, and those ten amendments, possibly coupled with the organization our forefathers gave us, is the real genius of American government.  When those rights, any one of them, comes in peril from within or any threat from without, it is time for every loyal American, not just the rich, not just the farmers, not just the workmen, but everybody.  It is time for every loyal American to rise up, take a look, gird himself for battle, and fight off the encroachment.",0,"The document is a patriotic and constitutional appeal calling for citizens to defend individual rights against government overreach or external threats. While it unites 'every loyal American' and references the 'power of government,' it does not construct a moralized people-versus-elite antagonism, nor does it portray the government or any elite as corrupt, self-serving, or illegitimately betraying the public. It lacks the required anti-establishment framing and functions as a conventional call for civic duty and constitutional vigilance rather than populist rhetoric.",85,
2281_6,"Isn't it time we had a president? Isn't it time the people who can't buy off government had a president? The big grain companies like Continental and Cargill have a president. And they also have a vice president. His name is Clarence Palmby, and he used to work for us at the United States Department of Agriculture. But he went to work for Continental Grain Company soon after he returned from Moscow where he headed the United States' negotiating team. It was not long before he was back in Washington, talking to the Russian officials who one week later made their largest purchase of wheat from Continental. And all of this took place before any announcement of the Russian wheat deal was made to the American people.",1,"The document explicitly contrasts ordinary citizens ('the people who can't buy off government') with powerful corporate and political elites ('big grain companies' and a former government official who facilitated a lucrative deal for a private firm). This constructs a clear people-versus-special-interest antagonism, portraying the government as corrupt and controlled by self-serving elites, which directly satisfies the codebook's inclusion criteria for populism.",95,
1752_15,"And so, when we think of our own life and making it better, we cannot think of it alone. We must think of the world as well. And so, what can we do to extend peace, what can we do to extend freedom, so that we can retain our own in the United States?",0,"The document contains a general statement about extending peace and freedom globally and domestically, with no reference to elites, establishment, government failure, or a people-versus-elite antagonism. It lacks the morally charged opposition between ordinary people and a corrupt or distant power required by the codebook.",100,
1477_4,"I was impressed by what Sam Rayburn said. I don't think there is any man in this century who has written more significant legislation of benefit to the people than Speaker Rayburn. He does it. He secures the support of the members of the House of Representatives from all states of the Union. He secures the undeviating loyalty of the majority leader from Massachusetts, John McCormack, his strong right arm, because they know that he speaks not only for Bonham, Texas; he speaks for the United States. And Lyndon Johnson, unanimously chosen on three different occasions by every senator of the United States in the Democratic Party to be the majority leader, was chosen because he was not only a senator from Texas, but a senator of the United States.",0,"The document praises established political leaders for their legislative achievements and national perspective, lacking any morally charged opposition between ordinary people and a corrupt or distant elite. It contains no anti-establishment framing, call for popular control, or depiction of government as serving special interests, making it conventional political praise rather than populist rhetoric.",95,
1319_13,"Responsible union leaders have proposed programs for industrial rehabilitation and aid to distressed areas. The Democratic platform endorses these proposals. Senator Paul Douglas and other Democrats have already introduced bills in Congress to establish such programs. I hope that when Congress reconvenes they can, with a White House endorsement they have so far lacked, be enacted into law.",0,"The document is a conventional policy advocacy statement discussing union proposals, legislative bills, and hopes for executive endorsement. It lacks any morally charged people-versus-elite antagonism, does not portray ordinary citizens as a unified virtuous group opposed to a corrupt establishment, and contains no accusations of elite corruption or calls for popular control of government.",95,
1628_6,"Now, this decline is continuing, and the program that Mr. Nixon has put forward in my opinion will provide for a further decline in farm income, because he provides the same program that Mr. Benson provides, which is a support price for corn or wheat, soybeans, whatever it may be, which is tied to 90 percent of the average market price for the three previous years.  Now, as the market price drops so drops the support price.  Where you had $1.50 for corn eight years ago, you may be getting 90 cents for corn today, or 93 cents.  That is the market price.  Mr. Nixon will pay you 90 percent of that market price next year, and if it drops to 85 cents, he will pay you 90 percent of that, and that is the step, down, down, down, until farmers are driven off their farms in increasing numbers.",0,"The document presents a technical policy critique of agricultural price support mechanisms under the Nixon and Benson administrations. While it highlights economic hardship for farmers, it lacks the morally meaningful people-versus-elite antagonism required by the codebook. It represents a standard policy disagreement and criticism of government failure without framing the issue as a conflict between virtuous ordinary citizens and a corrupt or self-serving establishment.",95,
1734_0,"Mr. Chairman, your next congressman from this district, Otis Pike, ladies and gentlemen, I come to this county which is not celebrated as one of the strongest Democratic counties north of the Mason-Dixon line and ask your support on November 8th.  I don't know one reason why the people of this county, this county of Suffolk in the state of New York, should not be as concerned as the citizens of any other county, of any other state, with the progress of their nation.  That is the issue in this campaign.  As citizens of this county, you have to make your own responsible judgments on November 8th about what the best thing is for our country, about what we must do, and you have to analyze what Mr. Nixon and I stand for and what our parties stand for.",0,"The document is a standard campaign appeal asking for voter support and urging citizens to analyze the platforms of the candidates and parties. It contains no morally charged people-versus-elite or anti-establishment framing, only a conventional reference to citizens making responsible judgments. This directly aligns with the codebook's exclusion criteria, which state that mere references to citizens or partisan conflict without antagonistic framing are insufficient to classify as populism.",95,
1269_21,"A strong America, a well-governed America, an America that is morally and spiritually sound, is the best answer to the evil threat of cynicism and lack of self-respect within, and to the evil threat of Communism without.  If you believe that as I do, will you join our crusade? This crusade which I have taken to the American people represents what I, myself, believe.  I have acted and I have spoken from my own deep inner convictions of what is best and right for America.  I have been steadfast to my convictions.  I have made no deals.  I am still a """"no deal"""" man.  And let me tell you just this:  I have lived sixty-two years and one week and I have never been anyone's """"captive"""" yet.  And never will be!",0,"The document lacks the required people-versus-elite antagonism. It appeals to patriotism and moral strength against internal cynicism and external Communism, while emphasizing the speaker's personal integrity and independence. It does not portray ordinary citizens as a unified moral force opposed to a corrupt or self-serving elite, government, or special interest, nor does it call for reclaiming government from such forces, aligning with the codebook's negative example of expressing faith in the people without identifying a corrupt opponent.",90,
1772_19,"First, we have a record, a record of which we are proud.  There are many things that I think the people of America will be grateful to Dwight Eisenhower for.  They will be grateful to him because he brought such tremendous dignity and stature to the highest office of this land, the presidency of the United states.",0,"The text merely praises President Dwight Eisenhower for his dignity and record, noting that the people of America will be grateful. It lacks any people-versus-elite antagonism, moralized conflict, or criticism of the establishment, failing to meet the codebook's inclusion criteria for populism.",95,
1381_15,"Yet the Republicans sneer and call it """"nonsense"""" and a """"theatrical gesture,"""" even though we are now learning that the administration itself had been giving serious consideration to this same or a similar proposal. When I have suggested stronger, more efficient armed forces than the inefficient, expensive, and undemocratic draft system provides, they scream in unison that I'm trying to weaken our armed forces. Yet leaders of our defense services have been saying the same thing for months. And the Democrats in Congress have even forced the Eisenhower Administration to do more for our defenses than it wanted to.",0,"The text focuses on partisan conflict and policy disagreement regarding defense and the draft system, criticizing Republicans and the Eisenhower Administration. It lacks the core populist element of constructing a moralized opposition between ordinary, virtuous people and a corrupt or self-serving elite or establishment. Per the codebook's inclusion criteria and edge case rules, mere references to government failure, policy disagreement, or partisan conflict without a clear people-versus-elite framing are insufficient to classify as populism.",90,
1295_12,"Those days must not return.  They will not return.  To prevent their return, I pledge to enlist all the resources of private industry and mobilize all the resources of our government to prevent the specter of mass unemployment for once again visiting our land.",0,"The document is a standard policy pledge to mobilize government and private industry resources to prevent mass unemployment. It lacks any moralized people-versus-elite antagonism, does not identify a corrupt or self-serving establishment, and merely addresses economic hardship through conventional governmental action, which aligns with the codebook's negative examples of non-populist rhetoric.",95,
2008-09-18-rapids-iowa-3_7,"Those same Congressional leaders who give Senator Obama his marching orders are now saying that this mess isn't their fault and they aren't going to take any action on this crisis until after the election. Senator Obama's own advisers are saying that crisis will benefit him politically. My friends, that is the kind of me-first, country-second politics that are broken in Washington. My opponent sees an economic crisis as a political opportunity instead of a time to lead. Senator Obama isn't change, he's part of the problem with Washington.",1,"The text explicitly criticizes Washington politicians and the opponent for 'me-first, country-second politics,' portraying them as a self-serving and broken elite establishment. This constructs a clear people-versus-elite antagonism by contrasting the corrupt, self-interested political insiders with the implied needs of the country and its citizens, directly meeting the codebook's inclusion criteria for populism.",90,
1385_13,"Either the President and the Vice President did not know how serious the situation was in the Middle East, or they did not want the American people to know--at least, till after the election. And only last Sunday--just four years ago--Mr. Dulles said in a television interview that the United States, Britain, and France """"""""have developed a common policy, and I think it's amazing the degree to which we have had a common policy... and the fact that there are certain minor superficial difficulties as to details about just how you handle tolls, or how much is going to get paid to Egypt and how much isn't, doesn't detract from the fact that we have a common policy."""""""" The """"""""superficial difficulties"""""""" of Sunday became pretty formidable by Tuesday, when Britain and France broke with the United States in the U.N.",0,"The document criticizes specific government officials for alleged ignorance or deception regarding foreign policy and election timing, but it lacks the core populist framing of a moralized, broad opposition between ordinary citizens and a corrupt or self-serving elite. It is a conventional political criticism without portraying the public as a unified moral force or calling for the restoration of popular control over government.",90,
1193_16,"At a critical moment in World War II, we induced the Nazis to hold an entire army in reserve in the Calais area to meet an attack that they thought was coming but which we never intended to launch.  Measures to deceive them worked so effectively that they estimated our original strength in Europe at seventy-five divisions instead of the actual thirty-six. In the entire American record in Europe there is no single instance where the enemy gained essential information of our plans through the medium of spies or subversive agents.",0,"The document is a historical account of WWII military deception tactics and contains no political rhetoric, references to ordinary citizens versus elites, or any people-versus-establishment antagonism. It does not meet any of the inclusion criteria for populism.",100,
2008-09-16-remarks-golden-colorado_30,"Finally, the American people must be able to trust that their government is looking out for all of us - not the special interests that have set the agenda in Washington for eight years, and the lobbyists who run John McCain's campaign. I've spent my career taking on lobbyists and their money, and I've won. If you wanted a special favor in Illinois, there was actually a law that let you give campaign cash to politicians for their own personal use. In the State House, they called it business-as-usual. I called it legalized bribery, and while it didn't make me the most popular guy in Springfield, I put an end to it.",1,"The text explicitly constructs a people-versus-elite antagonism by contrasting the 'American people' with 'special interests' and 'lobbyists' that have 'set the agenda in Washington.' It portrays these elites as corrupt and self-serving ('legalized bribery,' 'business-as-usual'), while positioning the speaker as a champion who has fought against them on behalf of ordinary citizens. This directly satisfies the codebook's inclusion criteria for populism.",95,
2016-10-29-center-golden-colorado_0,"Real change also means getting rid of the corruption in Washington. As you have heard, it was just announced yesterday that the FBI is reopening their investigation into the criminal and illegal conduct of Hillary Clinton. This is the biggest political scandal since Watergate, and it is everybody's deepest hope that justice, at last, can be delivered.",1,"The document explicitly calls for 'getting rid of the corruption in Washington' and highlights a major political scandal involving a top political figure, directly identifying the political establishment as corrupt and self-serving. This satisfies the codebook's inclusion criteria for portraying elites as corrupt and framing the rhetoric as an anti-establishment appeal, establishing the required people-versus-elite antagonism.",85,
1305_2,"You will notice that the state of Montana is the only one that has a Democrat governor, and we are going to change that next month. Let's hear briefly from each of these Western governors.  First, the able chief executive of Arizona, my very good friend, Governor Howard Pyle.",0,"The document contains only conventional political and campaign rhetoric regarding electoral outcomes and introducing speakers. It lacks any people-versus-elite antagonism, moralized framing, or claims that ordinary citizens are being betrayed by a corrupt or self-serving establishment, which are required by the codebook's inclusion criteria.",100,
1482_2,"We want a country moving ahead here at home.  Last year the Soviet Union exceeded the economical growth of this country by three times.  Last year we had the lowest rate of economic growth of any major industrialized society in the world.  We've got a million and a half people coming into the market every year seeking jobs.  Unless this country moves ahead, unless we continue to grow, unless our defenses are strong, unless we're educating our children, unless we are showing in every way, in science, in space, and here in Texas, that this country is first, not to follow when or where, but first--and that's what the Democratic party wants to do in the 1960s.",0,"The document focuses on economic growth, national competitiveness, and job creation while criticizing the opposing Democratic party. It lacks the required moralized people-versus-elite or anti-establishment antagonism. The text relies on conventional campaign rhetoric and partisan disagreement rather than portraying ordinary citizens as a unified virtuous group opposed to a corrupt or self-serving elite, which aligns with the codebook's negative examples and exclusion criteria.",95,
1335_23,"The Republican congressman from this very district, Mr. Hyde, said of the classroom problem, """"""""There is not a state in this Union which cannot afford to take care of that need."""""""" Another Republican congressman suggested that classes were too small and that they should go into the evening and run twelve months of the year. And, though President Eisenhower was nominally in favor of aid to education, this particular congressman on April 12, 1956, read into the Record a letter from the President in which Mr. Eisenhower said, """"""""I would flatly oppose any grant by the federal government to all states in the Union for educational purposes."""""""" I am perplexed to say the least, but contradiction--unilateral as well as multilateral--seems to be about the only entertainment these Republicans have contrived.",0,"The text is a standard partisan critique focusing on policy disagreement and political contradiction regarding federal education funding. It lacks the required moralized people-versus-elite antagonism, does not portray ordinary citizens as a unified virtuous group opposed to a corrupt establishment, and merely criticizes political opponents for inconsistent policy positions, aligning with the codebook's exclusion criteria for mere policy disagreement or partisan conflict.",95,
1374_1,I suggest to you that both the reputation of the Republican party and the reputation of the Democratic party are undeserved. I would go further. I believe that the Democratic party is the best friend American business has; and I should like to tell you why I think so.,0,"The document merely critiques the reputations of the Republican and Democratic parties and notes the Democratic party's alignment with American business. It contains no moralized people-versus-elite antagonism, does not portray ordinary citizens as a unified virtuous group opposed to a corrupt establishment, and lacks any call for popular control. Per the codebook, mere partisan disagreement or policy observation without an anti-establishment framing is insufficient to classify as populism.",95,
1697_13,"In short, I believe in an America that is on the march--an America respected by all nations, friends and foes alike--an America that is moving, doing, working, trying--a strong America in a world of peace. That peace must be based on world law and world order, on the mutual respect of all nations for the rights and powers of others and on a world economy in which no nation lacks the ability to provide a decent standard of living for all of its people.  But we cannot have such a world, and we cannot have such a peace, unless the United States has the vitality and the inspiration and the strength.",0,"The document discusses national strength, world peace, and economic capacity without constructing any people-versus-elite antagonism or moralized conflict. It lacks references to corrupt elites, special interests, or calls to restore government to popular control, aligning with the codebook's negative examples of conventional political rhetoric.",100,
1313_9,"Every single member in this crusade is pledged to this idea: That at the first sign of any approaching depression, the full power of private industry, of local and state government, and all resources of federal government will be mobilized to see that never again will we have mass unemployment.  We are committed to the expansion and improvement of social security programs, particularly to saving what is left of our dollars so that your insurance policies, your old age insurance, your unemployment insurance and the rest of itdon't run out of your pocket through that big hole they call inflation.  Unless we stop that, there is no hope.",0,"The document outlines a policy pledge focused on economic security, unemployment prevention, and social security expansion. It lacks a clear people-versus-elite or anti-establishment antagonism. While it mentions inflation, it does not frame the government, elites, or special interests as corrupt, self-serving, or opposed to ordinary citizens. It aligns with the codebook's negative example of merely advocating social programs and policy solutions without a moralized populist framing.",95,
1038_9,"First, we must recognize that not alone for Americans, but for men everywhere, body and spirit are co-principals of the same being. Each needs a special sort of ministry. Let us remember that, while Christ preached the doctrine of eternal salvation, he also did the work that needed to be done in the kingdom of man. He healed the sick, fed the poor, sustained the weak, and sheltered all those who were in want. So must we, I think, as Americans continue prudently to extend to the needy of this earth that material help which we almost alone can give. And we ought to do this not grudgingly, but with a clear recognition that it is far better to give than to receive. In a word, the first answer to Communism is not a lesser, but a fuller application of Judaic- Christian ethics to the neighborhood of nations around us.",0,"The document focuses on Christian ethics, humanitarian aid, and responding to Communism through moral application rather than political antagonism. It lacks any people-versus-elite or people-versus-establishment framing, does not identify a corrupt or self-serving elite, and contains no call to restore government to popular control. Therefore, it fails to meet the inclusion criteria for populism.",95,
2288_2,"In America, government derives its power from the people, and it must provide equal service to them all. But today those principles have become so corroded that many Americans have given up in despair. Government cannot serve two masters.",0,"The document mentions the people and government failure but lacks a clear people-versus-elite or anti-establishment antagonism. It does not identify a corrupt or self-serving elite, portray the government as controlled by special interests, or call for the people to reclaim power. The reference to corroded principles and public despair is insufficient without the required moralized conflict between ordinary citizens and a powerful opposing group.",85,
1815_8,"The way to move forward is for government to encourage the American people to develop to the full the tremendous abilities they have--and, believe me, we have the program that will do it.  We will produce again in all of these areas, in which America wants progress.  But one other point I would make: we will do it not with programs that will raise your taxes, that will raise your prices, and theirs will.  And let me say to every housewife here: if you vote for our opponents, the prices of everything you buy in the grocery store will go up because of their farm program, incidentally, that won't help the farmer either; but it will certainly have that effect, and they know it.  Other prices will go up, and I say, my friends, that the American people want higher wages, yes; they want prosperity, yes; but they want it without inflation, and without war, and that's the kind we produce, and that's the kind you want.",0,"The document is a conventional campaign speech focusing on policy differences regarding taxes, prices, and inflation. While it references the American people and contrasts the speaker's program with that of political opponents, it lacks the morally meaningful people-versus-elite or anti-establishment antagonism required by the codebook. The criticism is limited to standard policy disagreement and partisan conflict, which the codebook explicitly states is insufficient for a populist classification.",95,
1714_7,"The Soviet Union is working night and day.  They are bent on our destruction.  Can we possibly afford to divide our influence, our responsibility?  Do you think the Democratic party which will control the House and Senate is going to be able to work with a president who goes around the country today saying, """"""""All is well, we have never had such great prosperity""""""""?  I believe the United States is going to have to move in the 1960s, and I believe a responsible, forward-looking president and vice president, working with Democratic majorities in the House and Senate, can move this country forward, can provide prosperity for our people, education for our children, security for our older citizens, a better deal for our farmers, the development of our natural resources.  These are the issues of this campaign.  These are the only issues.",0,"The document is a conventional campaign speech focusing on policy priorities, partisan competition, and national security. It references 'our people' and 'farmers' only to outline policy promises, not to construct a moralized opposition against a corrupt or self-serving elite. The criticism of the current administration is limited to claims about prosperity and leadership effectiveness, which constitutes standard partisan conflict and policy disagreement. Per the codebook, such references are insufficient for populism without a clear, antagonistic people-versus-elite framing.",95,
1520_11,"Fourth, around the world, when we and the Soviet Union are engaged in a great competition to see whether the world will be free or slave, we continue to persist in regarding the production of food from the ground as a problem, as a surplus, as a burden, when it is a blessing from the Lord. I think we need an administration which so regards it. We spend $42 billion on defense every year. Those ships sail the oceans. They protect us but they do not serve our people and the world. I do not regard the distribution of food around the world as a great burden upon us. I regard it as an opportunity, to use our assets in a way which will attract people to the cause of freedom. I am glad that this is our problem, and not starvation. I am glad we can produce more than we can consume, if we share it usefully, for we are our brother's keeper; and if we have great assets in this country, I believe we should hold out the hand of friendship. When hundreds of millions of people stagger through their lives searching for food and we have it, and we are trying to determine which way the world will go, I would rather see our food used in an imaginative way than to argue in kitchens or anyplace else. I want to help people and I want the United States to be identified with that cause as it was in the administration of Franklin Roosevelt and Woodrow Wilson and Harry Truman.",0,"The document discusses geopolitical competition, defense spending, and food distribution policy without constructing a moralized people-versus-elite or anti-establishment antagonism. It lacks any portrayal of ordinary citizens as a unified virtuous group opposed to a corrupt domestic elite, government, or special interests. The critique of policy and references to past administrations constitute conventional political rhetoric rather than populist framing, aligning with the codebook's exclusion of mere policy disagreement or government failure without the required antagonistic structure.",95,
1624_11,"We have to do better than this if this great bureaucracy of ours, if this great government of ours, is going to function in the sixties.  We have to prepare it for motion, we have to prepare it to move, we have to get the best people we can get, and then we have to organize our structure so that they can act.  And that is not the situation today.",0,The document critiques government bureaucracy and inefficiency but contains no reference to ordinary citizens or a moralized people-versus-elite antagonism. It aligns with the codebook's explicit exclusion of generic accusations of government failure or incompetence without a clear people-versus-establishment framing.,95,
1782_17,"And I'll tell you why it isn't going to be smooth, and why we can't promise it's going to be smooth, why we can't tell you some brave new leadership is going to change everything, and it's going to change Mr. Khrushchev, and change his attitudes.  I'll tell you why.  Because we know him.  We know the Communists.  We sat opposite the table with them.  We know what they're trying to do.  Here are fanatical, ruthless men who are determined to conquer the world, determined to conquer it by any means, if necessary.  But when we consider them, then, we've got to recognize that they're going to cause us trouble--they're going to cause us trouble every time they can.  They're not going to cause us trouble only if we do what they want us to do.  And that means turn over the world to them.",0,"The document focuses on geopolitical conflict with foreign adversaries (Communists and Khrushchev) rather than constructing a moralized people-versus-elite or people-versus-establishment antagonism. It lacks any portrayal of ordinary citizens as a unified moral group opposing domestic elites, government, or special interests, and does not call for restoring popular control over government. This aligns with conventional foreign policy rhetoric, which does not meet the codebook's inclusion criteria for populism.",95,
