doc_id,text,label,decision_basis,confidence,error
1546_2,"I think this state and this country have been made by people who were not satisfied. Mr. Nixon has said that I am downgrading the United States. I am not at all. I could not possibly feel stronger about this country and about what it can do. But I think the Republicans have put limitations on what we can do. We want to upgrade the leadership. We want to make this country in a position of unmatched security, both at home and abroad.",0,"The text criticizes Republicans for placing limitations on progress and calls for upgrading leadership, but it does not frame society as divided between a virtuous 'people' and a corrupt elite. It lacks a clear people-versus-elite dichotomy, anti-elite systemic critique, or positioning of the speaker as the authentic representative of the people against a self-serving establishment. This is ordinary partisan criticism, not populist discourse.",85,
1018_2,"This is a very happy experience for me and I am deeply touched and grateful to all of you for coming here and making my arrival in Albany so agreeable. I want to say to you that one of the happiest experiences that I have had in my brief life as a politician has been today in New York state. Not the least of it has been the fact that I have been privileged to travel with one of the most beloved and respected citizens of our generation, your Senator Herbert Lehman of New York.",0,"The text is a gracious thank-you and expression of appreciation for a warm welcome. It does not contrast 'the people' with a corrupt elite, accuse elites of harming the people, or employ anti-establishment rhetoric. It is purely ceremonial and non-populist.",95,
1181_9,"Ladies and gentlemen, my train was late, our time is short, but you have met a part of the Michigan team--Michigan members that must be on this great team to help in cleaning out the Washington mess.  Your governor, your new Senator, your Congressman--we must have them all--and with them and on behalf of all Republicans, I make these pledges to labor, to farmers, to businessmen, to every American:  first, if you want to change administrations this fall, if you want the group that the Republicans can put in the administration and in the Senate and in the House to take charge of this thing--clean it out and start us on a different road than we are now following--then they promise this:  There will be fairness, decency and justice prevailing in that administration, and they will serve you honestly as your servants and will not attempt to be your master.  That is the first pledge they make.",1,"The text explicitly contrasts 'every American' (labor, farmers, businessmen) with a 'Washington mess,' frames Republicans as agents to 'clean it out' and serve the people honestly rather than as masters. This is anti-establishment rhetoric with a people-versus-elite divide, meeting multiple inclusion criteria for populism.",90,
1146_2,"The British over on the left couldn't break out of the fortified town of Cannes, and we didn't know what we were going to do.  A little sergeant--Sergeant Kuhlen--I will never forget his name as long as I live--came up with an idea.  He found that he could put some knives on the front of our tanks that would go in and cut off these hedges.  The tanks could come through straight and come through shooting, and it wasn't very pleasant for the Germans. ",0,"The document is a wartime anecdote about a tactical innovation involving tanks and hedges, with no reference to 'the people,' an elite, anti-establishment sentiment, or a people-versus-elite divide. It does not meet any populism criteria.",95,
1207_5,"First, the government you have must be one to excite your pride, to get you to unite behind it.  There can be no peace in this world until there is a strong America leading us toward peace--strong spiritually, economically, financially, and finally militarily. We are going to have that kind of strength only if we are united behind a government that excites our pride.  Such a government will have great prestige abroad; the free countries will want to join with us in establishing a collective security.",0,"The text emphasizes national pride, unity behind the government, and a strong America for collective security, but it does not contrast 'the people' with a corrupt or self-serving elite, nor does it contain anti-establishment rhetoric or a people-versus-elite dichotomy. Therefore, it does not meet the inclusion criteria for populism.",95,
1841_5,"Now, some of my friends might say, """"""""Well, now, Mr. Nixon, how can you say that?  Isn't that sort of belligerent talk?  Wouldn't it be better, for example, to say--not that we won't be pushed around, but maybe we'll compromise here and there.  Why don't we let Mr. Khrushchev have his part of the world, where the Poles and the Hungarians and the others live, if he will just leave us alone?""""""""",0,"The text does not contain a people-versus-elite divide, anti-elite sentiment, or a call for the people to reclaim power. It is a geopolitical statement about dealing with Khrushchev and does not meet any populism inclusion criteria.",95,
1343_6,"Four years ago, the voters could reasonably believe that Mr. Eisenhower's personal crusade would alter traditional Republican policies and, indeed, remake the Republican party in his own image. Today, the record makes it clear that this has not been done--and circumstances make it certain that it will not be done in the four years ahead. It was not, as some sought to suggest, the habit of the past that sustained your faith in the Democratic party in 1952. It was rather your vision of the future. It is true that Southerners have long memories, and many bitter things to remember. But it is also true that the South is caught up today in a rushing pattern of change that makes this in many ways the most exciting and the most promising region in our country.",0,"The text criticizes Republican policies under Eisenhower and appeals to Democratic voters and Southerners, but it does not frame society as a struggle between a virtuous 'people' and a corrupt elite. There is no anti-establishment rhetoric, no systemic critique of elites, and no populist people-versus-elite dichotomy.",92,
1391_15,"And distasteful as this matter is, I must say bluntly that every piece of scientific evidence we have, every lesson of history and experience, indicates that a Republican victory tomorrow would mean that Richard M. Nixon would probably be president of this country within the next four years. I say frankly, as a citizen more than a candidate, that I recoil at the prospect of Mr. Nixon as custodian of this nation's future, as guardian of the hydrogen bomb, as representative of America in the world, as Commander-in-Chief of the United States Armed Forces. Distasteful as it is, this is the truth, the central truth, about the most fateful decision the American people have to make tomorrow. I have full confidence in that decision.",0,"The text criticizes a specific candidate (Richard Nixon) and warns against a Republican victory, but it does not frame society as divided between a virtuous 'people' and a corrupt elite, nor does it contain anti-establishment rhetoric or a systemic critique. It lacks the people-versus-elite dichotomy central to populism.",90,
1775_16,"We say the way to progress is not to rely on an all-powerful federal government, to weaken the individual, to weaken the state, but to tap all the resources of America, to get the most out of l80 million free Americans, the most out of our strong state and local governments, and the most out of the federal government, but with the federal government doing only those things that cannot be done and will not be done by the states and the local government and by the people themselves. This, I say, is not Republican doctrine alone.  It represents the thinking of millions of Democrats in this country because it has made America great and it will make her greater in the years ahead.",0,"The text advocates for limited federal government and stronger state/local roles, but it does not frame society as divided between a virtuous 'people' and a corrupt elite. It lacks anti-elite rhetoric, accusations of elite betrayal, or a call for the people to reclaim power from an establishment. The appeal to 'free Americans' and 'the people themselves' is not paired with a systemic critique of elites, so it does not meet populism criteria.",85,
1761_15,"Out at the airport today greeting us were a number of very interesting groups but one that particularly impressed me were 300 Boy Scouts in uniform, standing at attention--not in the goose-step rigid attention that you see in a totalitarian country like the Soviet Union in a pioneer camp for youth--but standing in the way Boy Scout groups usually stand, with the freedom of movement and expression that we expect from an organization of that type.  The thing that ran through my mind I'm sure was what would run through your mind--that the most important question and the most important responsibility for the next president of the United States is to see that those boys and thousands like them are always in uniforms of peace and never have to be in uniforms of war. And so I say to you today that the most important responsibility of the next president is to keep the peace without surrender and that is the question you should ask--which of the candidates--which of the two for president and vice president will best provide that leadership.  I, of course, believe we can provide it and I want to tell you why in a few sentences.",0,"The speech does not mention a corrupt elite, a people-versus-elite divide, or anti-establishment rhetoric. It focuses on the importance of peace and leadership, framing the speaker as capable, but without contrasting ordinary people against a self-serving elite or accusing elites of betraying the people. Therefore, it does not meet the populism inclusion criteria.",95,
1175_1,"Now it happens today is September 25th.  It is one of the significant days in our history that is not often celebrated.  It is the day that marked the adoption of the Bill of Rights, the first ten amendments to the Constitution.  In that Bill of Rights it specifies what are the rights of human beings as opposed to the power of government, the limits of what government can do to the individual today, and those ten amendments, possibly coupled with the organization our forefathers gave us, is the real genius of American government.  When those rights, any one of them, comes in peril from within or any threat from without, it is time for every loyal American, not just the rich, not just the farmers, not just the workmen, but everybody.  It is time for every loyal American to rise up, take a look, gird himself for battle, and fight off the encroachment.",0,"The text appeals to 'every loyal American' and defends constitutional rights against government power, but it does not frame society as divided between a virtuous 'people' and a corrupt, self-serving elite. It lacks anti-elite sentiment, accusations of elite betrayal, or a people-versus-elite dichotomy. The call to action is inclusive and patriotic rather than populist.",85,
2281_6,"Isn't it time we had a president? Isn't it time the people who can't buy off government had a president? The big grain companies like Continental and Cargill have a president. And they also have a vice president. His name is Clarence Palmby, and he used to work for us at the United States Department of Agriculture. But he went to work for Continental Grain Company soon after he returned from Moscow where he headed the United States' negotiating team. It was not long before he was back in Washington, talking to the Russian officials who one week later made their largest purchase of wheat from Continental. And all of this took place before any announcement of the Russian wheat deal was made to the American people.",1,"The text explicitly contrasts ordinary people who 'can't buy off government' with big grain companies and a former government official acting on corporate behalf, accusing elites of secretly arranging the Russian wheat deal before telling the American people. This meets populist criteria of an anti-elite, people-versus-elite divide with systemic corruption harming the people.",90,
1752_15,"And so, when we think of our own life and making it better, we cannot think of it alone. We must think of the world as well. And so, what can we do to extend peace, what can we do to extend freedom, so that we can retain our own in the United States?",0,"The text contains no reference to a people-versus-elite divide, anti-elite sentiment, or systemic critique of an establishment. It is a general appeal to think about peace and freedom in a global context, with no populist rhetoric.",95,
1477_4,"I was impressed by what Sam Rayburn said. I don't think there is any man in this century who has written more significant legislation of benefit to the people than Speaker Rayburn. He does it. He secures the support of the members of the House of Representatives from all states of the Union. He secures the undeviating loyalty of the majority leader from Massachusetts, John McCormack, his strong right arm, because they know that he speaks not only for Bonham, Texas; he speaks for the United States. And Lyndon Johnson, unanimously chosen on three different occasions by every senator of the United States in the Democratic Party to be the majority leader, was chosen because he was not only a senator from Texas, but a senator of the United States.",0,"The text is a tribute to political leaders (Sam Rayburn, John McCormack, Lyndon Johnson), praising their legislative achievements and national representation. It does not contrast 'the people' with a corrupt elite, accuse elites of betraying the people, or use anti-establishment rhetoric. It lacks any people-versus-elite dichotomy or systemic critique of elites, so it does not meet the populism criteria.",95,
1319_13,"Responsible union leaders have proposed programs for industrial rehabilitation and aid to distressed areas. The Democratic platform endorses these proposals. Senator Paul Douglas and other Democrats have already introduced bills in Congress to establish such programs. I hope that when Congress reconvenes they can, with a White House endorsement they have so far lacked, be enacted into law.",0,"The text discusses specific policy proposals by union leaders and Democratic politicians, with support for congressional bills and a hope for White House endorsement. It does not contrast 'the people' with a corrupt elite, accuse elites of betraying the people, or use anti-establishment rhetoric. It is a standard policy statement without a people-versus-elite divide.",95,
1628_6,"Now, this decline is continuing, and the program that Mr. Nixon has put forward in my opinion will provide for a further decline in farm income, because he provides the same program that Mr. Benson provides, which is a support price for corn or wheat, soybeans, whatever it may be, which is tied to 90 percent of the average market price for the three previous years.  Now, as the market price drops so drops the support price.  Where you had $1.50 for corn eight years ago, you may be getting 90 cents for corn today, or 93 cents.  That is the market price.  Mr. Nixon will pay you 90 percent of that market price next year, and if it drops to 85 cents, he will pay you 90 percent of that, and that is the step, down, down, down, until farmers are driven off their farms in increasing numbers.",0,"The document criticizes a specific farm price support policy and attributes declining farm income to the program proposed by Nixon and Benson. It does not frame the issue as a struggle between 'the people' and a corrupt elite, nor does it use anti-establishment or systemic elite critique. It is a policy-specific critique, which the codebook excludes from populism.",78,
1734_0,"Mr. Chairman, your next congressman from this district, Otis Pike, ladies and gentlemen, I come to this county which is not celebrated as one of the strongest Democratic counties north of the Mason-Dixon line and ask your support on November 8th.  I don't know one reason why the people of this county, this county of Suffolk in the state of New York, should not be as concerned as the citizens of any other county, of any other state, with the progress of their nation.  That is the issue in this campaign.  As citizens of this county, you have to make your own responsible judgments on November 8th about what the best thing is for our country, about what we must do, and you have to analyze what Mr. Nixon and I stand for and what our parties stand for.",0,"The text is a campaign appeal asking citizens to make responsible judgments and compare candidates and parties. It does not contrast 'the people' with a corrupt elite, accuse elites of betraying the people, or use anti-establishment rhetoric. Therefore, it does not meet the inclusion criteria for populism.",95,
1269_21,"A strong America, a well-governed America, an America that is morally and spiritually sound, is the best answer to the evil threat of cynicism and lack of self-respect within, and to the evil threat of Communism without.  If you believe that as I do, will you join our crusade? This crusade which I have taken to the American people represents what I, myself, believe.  I have acted and I have spoken from my own deep inner convictions of what is best and right for America.  I have been steadfast to my convictions.  I have made no deals.  I am still a """"no deal"""" man.  And let me tell you just this:  I have lived sixty-two years and one week and I have never been anyone's """"captive"""" yet.  And never will be!",0,"The document appeals to the American people and emphasizes personal conviction and independence, but it does not frame society as divided between a virtuous 'people' and a corrupt elite. It lacks explicit anti-elite sentiment, accusations of elite betrayal, or a people-versus-elite dichotomy. The references to 'no deals' and not being anyone's 'captive' hint at independence but do not constitute a systemic critique of elites. This aligns with the edge case rule that appealing to the people without accusing an elite of betraying them is not populism.",85,
1772_19,"First, we have a record, a record of which we are proud.  There are many things that I think the people of America will be grateful to Dwight Eisenhower for.  They will be grateful to him because he brought such tremendous dignity and stature to the highest office of this land, the presidency of the United states.",0,"The text merely praises Dwight Eisenhower for bringing dignity and stature to the presidency, expressing gratitude on behalf of the American people. It does not contrast the people with a corrupt elite, accuse elites of betraying the people, or use anti-establishment rhetoric. Therefore, it does not meet any inclusion criteria for populism.",95,
1381_15,"Yet the Republicans sneer and call it """"nonsense"""" and a """"theatrical gesture,"""" even though we are now learning that the administration itself had been giving serious consideration to this same or a similar proposal. When I have suggested stronger, more efficient armed forces than the inefficient, expensive, and undemocratic draft system provides, they scream in unison that I'm trying to weaken our armed forces. Yet leaders of our defense services have been saying the same thing for months. And the Democrats in Congress have even forced the Eisenhower Administration to do more for our defenses than it wanted to.",0,"The text criticizes Republicans, Democrats, and the administration over defense policy but does not frame a people-versus-elite dichotomy, accuse an elite of betraying the people, or position the speaker as the authentic representative of the people. It focuses on specific policy disagreements rather than systemic anti-elite populist rhetoric.",90,
1295_12,"Those days must not return.  They will not return.  To prevent their return, I pledge to enlist all the resources of private industry and mobilize all the resources of our government to prevent the specter of mass unemployment for once again visiting our land.",0,"The text makes a general pledge to prevent mass unemployment using private industry and government resources, but it does not contrast 'the people' with a corrupt elite, accuse elites of betrayal, or frame issues as a struggle between ordinary citizens and a privileged minority. It lacks the anti-elite and people-versus-elite dichotomy central to populism.",90,
2008-09-18-rapids-iowa-3_7,"Those same Congressional leaders who give Senator Obama his marching orders are now saying that this mess isn't their fault and they aren't going to take any action on this crisis until after the election. Senator Obama's own advisers are saying that crisis will benefit him politically. My friends, that is the kind of me-first, country-second politics that are broken in Washington. My opponent sees an economic crisis as a political opportunity instead of a time to lead. Senator Obama isn't change, he's part of the problem with Washington.",1,"The text explicitly contrasts 'my friends' (the people) with 'broken Washington' and its political leaders, accusing them of me-first, country-second politics and neglecting the crisis. It positions the speaker against the establishment and frames the issue as a struggle between the people and a self-serving elite.",90,
1385_13,"Either the President and the Vice President did not know how serious the situation was in the Middle East, or they did not want the American people to know--at least, till after the election. And only last Sunday--just four years ago--Mr. Dulles said in a television interview that the United States, Britain, and France """"""""have developed a common policy, and I think it's amazing the degree to which we have had a common policy... and the fact that there are certain minor superficial difficulties as to details about just how you handle tolls, or how much is going to get paid to Egypt and how much isn't, doesn't detract from the fact that we have a common policy."""""""" The """"""""superficial difficulties"""""""" of Sunday became pretty formidable by Tuesday, when Britain and France broke with the United States in the U.N.",0,"The text criticizes specific officials (President, Vice President, Dulles) for withholding information from the American people, but it does not frame society as divided between a virtuous 'people' and a corrupt, self-serving elite. It is a targeted political critique of a specific policy matter, not a systemic anti-elite or people-versus-elite discourse.",80,
1193_16,"At a critical moment in World War II, we induced the Nazis to hold an entire army in reserve in the Calais area to meet an attack that they thought was coming but which we never intended to launch.  Measures to deceive them worked so effectively that they estimated our original strength in Europe at seventy-five divisions instead of the actual thirty-six. In the entire American record in Europe there is no single instance where the enemy gained essential information of our plans through the medium of spies or subversive agents.",0,"The document is a factual historical account of World War II military deception and does not reference 'the people,' elites, anti-establishment sentiment, or a people-versus-elite divide. It fails to meet any inclusion criteria for populism.",95,
2008-09-16-remarks-golden-colorado_30,"Finally, the American people must be able to trust that their government is looking out for all of us - not the special interests that have set the agenda in Washington for eight years, and the lobbyists who run John McCain's campaign. I've spent my career taking on lobbyists and their money, and I've won. If you wanted a special favor in Illinois, there was actually a law that let you give campaign cash to politicians for their own personal use. In the State House, they called it business-as-usual. I called it legalized bribery, and while it didn't make me the most popular guy in Springfield, I put an end to it.",1,"The text explicitly contrasts 'the American people' with 'special interests' and 'lobbyists' in Washington, accuses these elites of setting the agenda, and positions the speaker as having fought against them and ended corrupt practices. This meets the populism criteria of a people-versus-elite dichotomy and anti-establishment rhetoric.",95,
2016-10-29-center-golden-colorado_0,"Real change also means getting rid of the corruption in Washington. As you have heard, it was just announced yesterday that the FBI is reopening their investigation into the criminal and illegal conduct of Hillary Clinton. This is the biggest political scandal since Watergate, and it is everybody's deepest hope that justice, at last, can be delivered.",1,"The text uses anti-establishment rhetoric by calling for 'getting rid of the corruption in Washington,' framing Washington as a corrupt elite. It also invokes 'everybody's deepest hope' for justice, implying a virtuous public opposed to the corrupt actions of a political figure (Hillary Clinton) tied to that system. This meets multiple inclusion criteria: accusing an elite of wrongdoing and calling for cleaning out corruption, with a people-versus-elite divide even if 'the people' is implied.",85,
1305_2,"You will notice that the state of Montana is the only one that has a Democrat governor, and we are going to change that next month. Let's hear briefly from each of these Western governors.  First, the able chief executive of Arizona, my very good friend, Governor Howard Pyle.",0,"The text is a partisan electoral remark about changing the party of Montana's governor. It does not contrast 'the people' with a corrupt elite, accuse elites of betraying the people, or use anti-establishment rhetoric. No people-versus-elite divide is present.",95,
1482_2,"We want a country moving ahead here at home.  Last year the Soviet Union exceeded the economical growth of this country by three times.  Last year we had the lowest rate of economic growth of any major industrialized society in the world.  We've got a million and a half people coming into the market every year seeking jobs.  Unless this country moves ahead, unless we continue to grow, unless our defenses are strong, unless we're educating our children, unless we are showing in every way, in science, in space, and here in Texas, that this country is first, not to follow when or where, but first--and that's what the Democratic party wants to do in the 1960s.",0,"The text focuses on national economic growth, competition with the Soviet Union, and Democratic party goals for the 1960s. It does not contrast 'the people' with a corrupt elite, accuse elites of betraying the people, or use anti-establishment rhetoric. It is a general appeal to national progress without a people-versus-elite divide.",90,
1335_23,"The Republican congressman from this very district, Mr. Hyde, said of the classroom problem, """"""""There is not a state in this Union which cannot afford to take care of that need."""""""" Another Republican congressman suggested that classes were too small and that they should go into the evening and run twelve months of the year. And, though President Eisenhower was nominally in favor of aid to education, this particular congressman on April 12, 1956, read into the Record a letter from the President in which Mr. Eisenhower said, """"""""I would flatly oppose any grant by the federal government to all states in the Union for educational purposes."""""""" I am perplexed to say the least, but contradiction--unilateral as well as multilateral--seems to be about the only entertainment these Republicans have contrived.",0,"The text criticizes specific Republican politicians and their contradictory positions on federal education aid, but it does not frame society as divided between a virtuous 'people' and a corrupt elite, nor does it accuse an elite of betraying the people or call for the people to reclaim power. It is a partisan policy critique, not populist rhetoric.",95,
1374_1,I suggest to you that both the reputation of the Republican party and the reputation of the Democratic party are undeserved. I would go further. I believe that the Democratic party is the best friend American business has; and I should like to tell you why I think so.,0,"The text critiques the reputations of both major parties and praises the Democratic Party for being friendly to American business, but it does not frame society as a struggle between a virtuous 'people' and a corrupt or self-serving elite. It lacks anti-elite sentiment, a people-versus-elite dichotomy, or any claim to represent the people against an establishment.",92,
1697_13,"In short, I believe in an America that is on the march--an America respected by all nations, friends and foes alike--an America that is moving, doing, working, trying--a strong America in a world of peace. That peace must be based on world law and world order, on the mutual respect of all nations for the rights and powers of others and on a world economy in which no nation lacks the ability to provide a decent standard of living for all of its people.  But we cannot have such a world, and we cannot have such a peace, unless the United States has the vitality and the inspiration and the strength.",0,"The text expresses a general vision of a strong, respected America and world peace, but it does not contain anti-elite sentiment, a people-versus-elite dichotomy, or accusations that elites betray the people. It lacks any of the inclusion criteria for populism.",95,
1313_9,"Every single member in this crusade is pledged to this idea: That at the first sign of any approaching depression, the full power of private industry, of local and state government, and all resources of federal government will be mobilized to see that never again will we have mass unemployment.  We are committed to the expansion and improvement of social security programs, particularly to saving what is left of our dollars so that your insurance policies, your old age insurance, your unemployment insurance and the rest of itdon't run out of your pocket through that big hole they call inflation.  Unless we stop that, there is no hope.",0,"The text focuses on policy commitments to prevent depression, expand social security, and protect against inflation. It does not contrast 'the people' with a corrupt elite, accuse elites of betraying the people, or use anti-establishment rhetoric. It appeals to ordinary citizens' interests but lacks a people-versus-elite dichotomy.",90,
1038_9,"First, we must recognize that not alone for Americans, but for men everywhere, body and spirit are co-principals of the same being. Each needs a special sort of ministry. Let us remember that, while Christ preached the doctrine of eternal salvation, he also did the work that needed to be done in the kingdom of man. He healed the sick, fed the poor, sustained the weak, and sheltered all those who were in want. So must we, I think, as Americans continue prudently to extend to the needy of this earth that material help which we almost alone can give. And we ought to do this not grudgingly, but with a clear recognition that it is far better to give than to receive. In a word, the first answer to Communism is not a lesser, but a fuller application of Judaic- Christian ethics to the neighborhood of nations around us.",0,"The text calls for foreign aid and a fuller application of Judaic-Christian ethics to counter Communism, but it contains no people-versus-elite dichotomy, no anti-elite sentiment, and no accusation that elites betray the people. It does not meet any inclusion criteria for populism.",95,
2288_2,"In America, government derives its power from the people, and it must provide equal service to them all. But today those principles have become so corroded that many Americans have given up in despair. Government cannot serve two masters.",1,"The text contrasts 'the people' with an unnamed but implied elite ('two masters') and argues that government has become corroded and no longer serves the people equally. This frames a people-versus-establishment struggle and implies systemic betrayal by those in power, meeting the inclusion criteria for populism, particularly the anti-elite sentiment and the claim that the people's interests have been harmed.",82,
1815_8,"The way to move forward is for government to encourage the American people to develop to the full the tremendous abilities they have--and, believe me, we have the program that will do it.  We will produce again in all of these areas, in which America wants progress.  But one other point I would make: we will do it not with programs that will raise your taxes, that will raise your prices, and theirs will.  And let me say to every housewife here: if you vote for our opponents, the prices of everything you buy in the grocery store will go up because of their farm program, incidentally, that won't help the farmer either; but it will certainly have that effect, and they know it.  Other prices will go up, and I say, my friends, that the American people want higher wages, yes; they want prosperity, yes; but they want it without inflation, and without war, and that's the kind we produce, and that's the kind you want.",0,"The text appeals to the American people and criticizes opponents' policies, but it does not frame society as divided between a virtuous people and a corrupt elite. It lacks anti-elite rhetoric, systemic critique, or a people-versus-elite dichotomy. It is primarily a campaign message contrasting policy positions rather than populist discourse.",85,
1714_7,"The Soviet Union is working night and day.  They are bent on our destruction.  Can we possibly afford to divide our influence, our responsibility?  Do you think the Democratic party which will control the House and Senate is going to be able to work with a president who goes around the country today saying, """"""""All is well, we have never had such great prosperity""""""""?  I believe the United States is going to have to move in the 1960s, and I believe a responsible, forward-looking president and vice president, working with Democratic majorities in the House and Senate, can move this country forward, can provide prosperity for our people, education for our children, security for our older citizens, a better deal for our farmers, the development of our natural resources.  These are the issues of this campaign.  These are the only issues.",0,"The text appeals to broad categories such as 'our people,' 'our children,' and 'our farmers,' and addresses partisan campaign issues, but it does not contrast the people with a corrupt or self-serving elite, accuse an elite of betraying the people, or use anti-establishment rhetoric. It lacks the core people-versus-elite dichotomy of populism.",90,
1520_11,"Fourth, around the world, when we and the Soviet Union are engaged in a great competition to see whether the world will be free or slave, we continue to persist in regarding the production of food from the ground as a problem, as a surplus, as a burden, when it is a blessing from the Lord. I think we need an administration which so regards it. We spend $42 billion on defense every year. Those ships sail the oceans. They protect us but they do not serve our people and the world. I do not regard the distribution of food around the world as a great burden upon us. I regard it as an opportunity, to use our assets in a way which will attract people to the cause of freedom. I am glad that this is our problem, and not starvation. I am glad we can produce more than we can consume, if we share it usefully, for we are our brother's keeper; and if we have great assets in this country, I believe we should hold out the hand of friendship. When hundreds of millions of people stagger through their lives searching for food and we have it, and we are trying to determine which way the world will go, I would rather see our food used in an imaginative way than to argue in kitchens or anyplace else. I want to help people and I want the United States to be identified with that cause as it was in the administration of Franklin Roosevelt and Woodrow Wilson and Harry Truman.",0,"The text focuses on food aid, Cold War competition, and U.S. foreign policy, but does not contrast 'the people' with a corrupt or self-serving elite, accuse elites of betraying the people, or employ anti-establishment rhetoric. It appeals to helping people but lacks a people-versus-elite divide, so it does not meet the inclusion criteria for populism.",95,
1624_11,"We have to do better than this if this great bureaucracy of ours, if this great government of ours, is going to function in the sixties.  We have to prepare it for motion, we have to prepare it to move, we have to get the best people we can get, and then we have to organize our structure so that they can act.  And that is not the situation today.",0,"The text discusses improving government bureaucracy and structure but does not frame society as divided between a virtuous 'people' and a corrupt elite, nor does it contain anti-elite or systemic people-versus-elite rhetoric.",90,
1782_17,"And I'll tell you why it isn't going to be smooth, and why we can't promise it's going to be smooth, why we can't tell you some brave new leadership is going to change everything, and it's going to change Mr. Khrushchev, and change his attitudes.  I'll tell you why.  Because we know him.  We know the Communists.  We sat opposite the table with them.  We know what they're trying to do.  Here are fanatical, ruthless men who are determined to conquer the world, determined to conquer it by any means, if necessary.  But when we consider them, then, we've got to recognize that they're going to cause us trouble--they're going to cause us trouble every time they can.  They're not going to cause us trouble only if we do what they want us to do.  And that means turn over the world to them.",0,"The text is a Cold War speech about the threat posed by Communists and Khrushchev. It does not frame society as divided between a virtuous 'people' and a corrupt elite; instead, it describes an external ideological enemy. There is no anti-establishment rhetoric, no people-versus-elite dichotomy, and no appeal to reclaim power from a self-serving elite.",95,
1405_23,"As an early demonstration of its concern for the human problems of health, education and welfare, the administration raised that agency to cabinet level. Now, national health, the proper education of our children, and the human welfare of all Americans are discussed at the same table--and with the same exhaustive care--as such great subjects as foreign affairs and national security. The men of the opposition know perfectly well that one of the main reasons they were thrown out of office four years ago was their tolerance of the thievery of inflation. Just in the final seven years of their tenure of office, this economic fever had cut the value of the dollar by almost one-third, damaging the livelihood of the aged--the pensioned--all salaried workers. The opposition did nothing effectively to stop this economic thievery. And they know it.",1,"The text contrasts the interests of ordinary Americans (aged, pensioned, salaried workers) with the opposition party, which is accused of tolerating 'the thievery of inflation' and damaging their livelihoods. This constructs a people-versus-elite divide and accuses the elite of harming the people, fulfilling inclusion criteria for populism.",75,
1377_5,"At Peoria, four years later, the President told his Republican audience that what he meant at Kasson, was that farmers should get their parity in the marketplace. If that means anything, it means they should get parity without price supports. And if that is what Mr. Eisenhower meant, why didn't he say so four years ago? He didn't say so because he knew that any such statement would have cost him.",0,"The text criticizes a specific policy statement and individual (President Eisenhower) regarding farm price supports, but it does not frame society as divided between a virtuous 'people' and a corrupt elite, nor does it offer a systemic critique of elites or call for the people to reclaim power. It is a targeted political attack, not populist rhetoric.",90,
1413_1,"As a result of that, all the way down to the Gulf we will have lands coming into cultivation when they are needed; we will have additional hydroelectric power for the expanding economy of the region; and we will have all sorts of benefits in the added jobs and industry that will spring up from these structures. The project itself is a good example of one phase of the partnership principle which this administration believes in as applying to the conservation of resources.  It happens to be one of those that is too far-reaching in its effect, too gigantic in size, to be handled by local authorities and local resources.  And so the government gladly steps in, glad to do it.",0,"The document describes a government project and the partnership principle, focusing on benefits like cultivation, hydroelectric power, jobs, and industry. It does not contrast 'the people' with a corrupt elite, accuse elites of betraying the people, or frame issues as a struggle between common people and a privileged minority. It is a policy/administrative statement without populist rhetoric.",95,
1643_11,"I believe that we can get at this matter very fairly.  There are now within the department of state certain studies and certain polls which have been made of our position overseas.  The state department has been reluctant and unwilling to release them, even though they have been paid for by the taxpayers of the United States, and even though the chairman of the Senate Foreign Relations Committee, Mr. Fulbright, has asked that they be made public, for our information.  Mr. Nixon said that he had no objection, and I will quote him: """"He would have no objection to making them public.""""  I challenge him to demonstrate his influence with this administration and his willingness to have the real facts known.",0,"The document criticizes the State Department for withholding taxpayer-funded studies and challenges Nixon, but it does not frame society as divided between a virtuous 'people' and a corrupt elite. It is a specific transparency dispute rather than a systemic anti-elite critique, and it lacks a people-versus-elite dichotomy or call to reclaim power.",85,
2286_16,"But I think the American people are interested in a different kind of leadership this year. I think the American people have had enough of secret money, secret plans, and secret deals.  I think they're looking for leadership that will tell them the truth--even when it's hard.",1,"The text explicitly contrasts 'the American people' with secretive elites ('secret money, secret plans, and secret deals'), accuses the establishment of dishonesty, and positions the speaker as offering truthful leadership that serves the people. This fits the populist people-versus-elite dichotomy and anti-elite sentiment criteria.",88,
1132_3,"The great question of our time is peace.  Are we going to have a kind of peace that will allow our nation to live tranquilly, prosperously, as it goes forward leading the free nations of the world, or is it going to live in fear, hysteria and doubt with our young men never knowing whether they are going to be home or going to be sent to a foreign shore, whether we are going to be calm and peaceful in our homes or whether we are going to live in this hateful fear.  I think the young men and women of today are really going to settle this question.",0,"The text discusses peace and the nation's future but does not contrast the people with a corrupt elite, accuse elites of betraying the people, or employ anti-establishment rhetoric. It lacks the core people-versus-elite dichotomy of populism.",95,
